words,number_of_letters,corrAns,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,ins.started,text_4.started,key_resp_2.started,ins.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,fixation.started,text_2.started,text.started,key_resp.started,fixation.stopped,text_2.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,thanks.started,text_3.started,text_3.stopped,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
program,7,right,67,67,0,right,0.9521169000072405,None,0,67,67,40,130.49642469995888,,,,,,,,,130.48589409998385,130.49642469995888,130.49642469995888,131.49628199997824,131.49628199997824,131.49628199997824,131.49628199997824,132.46629969996866,right,0.9521169000072405,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
way,3,right,68,68,0,right,0.5437419000081718,None,0,68,68,0,132.47943519998807,,,,,,,,,132.468189599982,132.47943519998807,132.47943519998807,133.47970219998388,133.47970219998388,133.47970219998388,133.47970219998388,134.03340779995779,right,0.5437419000081718,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
fot,3,left,69,69,0,left,0.6412804999854416,None,0,69,69,7,134.04617839999264,,,,,,,,,134.03517399996053,134.04617839999264,134.04617839999264,135.0462340999511,135.0462340999511,135.0462340999511,135.0462340999511,135.7003107999917,left,0.6412804999854416,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
mech,4,left,70,70,0,left,0.6044119000434875,None,0,70,70,13,135.71229549997952,,,,,,,,,135.70230289996834,135.71229549997952,135.71229549997952,136.71212069998728,136.71212069998728,136.71212069998728,136.71212069998728,137.332794499991,left,0.6044119000434875,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
aboot,5,left,71,71,0,left,0.5633941999985836,None,0,71,71,23,137.3458294000011,,,,,,,,,137.33473820000654,137.3458294000011,137.3458294000011,138.34538509999402,138.34538509999402,138.34538509999402,138.34538509999402,138.91612769995118,left,0.5633941999985836,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
whicb,5,left,72,72,0,left,0.7285277000046335,None,0,72,72,27,138.92918320000172,,,,,,,,,138.91857839998556,138.92918320000172,138.92918320000172,139.9291720999754,139.9291720999754,139.9291720999754,139.9291720999754,140.66609630000312,left,0.7285277000046335,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
bedween,7,left,73,73,0,left,0.9559816000401042,None,0,73,73,45,140.67901490000077,,,,,,,,,140.66811009997036,140.67901490000077,140.67901490000077,141.67888319998747,141.67888319998747,141.67888319998747,141.67888319998747,142.6482035999652,left,0.9559816000401042,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
shoule,6,left,74,74,0,left,0.7255148999975063,None,0,74,74,31,142.66220369999064,,,,,,,,,142.65015269996366,142.66220369999064,142.66220369999064,143.6625155999791,143.6625155999791,143.6625155999791,143.6625155999791,144.39871079998557,left,0.7255148999975063,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
decade,6,right,75,75,0,left,0.5775606000097468,None,0,75,75,36,144.4122204000014,,,,,,,,,144.40173349995166,144.4122204000014,144.4122204000014,145.41193489998113,145.41193489998113,145.41193489998113,145.41193489998113,145.99930359999416,left,0.5775606000097468,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
factor,6,right,76,76,0,right,0.7135437000542879,None,0,76,76,34,146.01194569998188,,,,,,,,,146.001664099982,146.01194569998188,146.01194569998188,147.01194499997655,147.01194499997655,147.01194499997655,147.01194499997655,147.73287639999762,right,0.7135437000542879,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
eferything,10,left,77,77,0,left,0.8120280999573879,None,0,77,77,71,147.7453961999854,,,,,,,,,147.73550309997518,147.7453961999854,147.7453961999854,148.74513269995805,148.74513269995805,148.74513269995805,148.74513269995805,149.56492519995663,left,0.8120280999573879,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
between,7,right,78,78,0,right,0.6888083000085317,None,0,78,78,44,149.5788341999869,,,,,,,,,149.56703169998946,149.5788341999869,149.5788341999869,150.57887520000804,150.57887520000804,150.57887520000804,150.57887520000804,151.28217849996872,right,0.6888083000085317,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
think,5,right,79,79,0,right,0.6135268000070937,None,0,79,79,24,151.29525500000454,,,,,,,,,151.2851810999564,151.29525500000454,151.29525500000454,152.29509099997813,152.29509099997813,152.29509099997813,152.29509099997813,152.91513509996003,right,0.6135268000070937,None,,,,,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.9152256999514,152.92864269996062,153.9285050999606,153.91460570000345,075490,001,2024-12-04_16h23.45.680,soloprojectlexical,2024.2.1post4,60.27676679065893,2024-12-04 16h23.53.156162 +0530,
