stair.thisTrialN,stair.stepSize,stair.intensity,thisRow.t,notes,trial.started,fixation.started,grating.started,key_resp.started,fixation.stopped,grating.stopped,trial.stopped,corrAns,tilt,key_resp.corr,stair.response,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,expStart,
21,0.5,20.0,18.90254499996081,,18.889148899819702,18.90254499996081,19.403255899902433,19.403255899902433,19.403255899902433,19.703946799971163,19.706342699937522,right,20.0,1,1,0.29770769993774593,200650,001,2024-09-06_14h04.04.129,Adaptive staircase,2024.2.1post4,60.723422400860684,2024-09-06 14h04.12.421584 +0530,
22,0.5,20.0,19.71954879979603,,19.70667489990592,19.71954879979603,20.218222399940714,20.218222399940714,20.234958400018513,,20.31955589982681,right,20.0,1,1,0.09231069986708462,200650,001,2024-09-06_14h04.04.129,Adaptive staircase,2024.2.1post4,60.723422400860684,2024-09-06 14h04.12.421584 +0530,
23,0.5,20.0,20.33517470001243,,20.319751099916175,20.33517470001243,20.83492759987712,20.83492759987712,20.83492759987712,,20.869253899902105,left,-20.0,0,0,0.02322880015708506,200650,001,2024-09-06_14h04.04.129,Adaptive staircase,2024.2.1post4,60.723422400860684,2024-09-06 14h04.12.421584 +0530,
24,0.5,20.0,20.884673199849203,,20.869411599822342,20.884673199849203,21.38471349980682,21.38471349980682,21.38471349980682,,21.55230569979176,left,-20.0,0,0,0.16079069999977946,200650,001,2024-09-06_14h04.04.129,Adaptive staircase,2024.2.1post4,60.723422400860684,2024-09-06 14h04.12.421584 +0530,
25,0.5,20.0,21.56813949998468,,21.552464599953964,21.56813949998468,22.051384799880907,22.051384799880907,22.06820029998198,,22.303066399879754,right,20.0,1,1,0.2494169999845326,200650,001,2024-09-06_14h04.04.129,Adaptive staircase,2024.2.1post4,60.723422400860684,2024-09-06 14h04.12.421584 +0530,
26,0.5,20.0,22.318197599845007,,22.30322639993392,22.318197599845007,22.80307689984329,22.80307689984329,22.819919999921694,23.103166799992323,23.12310739979148,left,-20.0,0,0,0.3169980999082327,200650,001,2024-09-06_14h04.04.129,Adaptive staircase,2024.2.1post4,60.723422400860684,2024-09-06 14h04.12.421584 +0530,
27,0.5,20.0,23.136415799846873,,23.123465199954808,23.136415799846873,23.63606349984184,23.63606349984184,23.63606349984184,23.93652499979362,24.10628609987907,left,-20.0,0,0,0.46488710003905,200650,001,2024-09-06_14h04.04.129,Adaptive staircase,2024.2.1post4,60.723422400860684,2024-09-06 14h04.12.421584 +0530,
28,0.5,20.0,24.119675599969923,,24.106715299887583,24.119675599969923,24.619601899990812,24.619601899990812,24.619601899990812,24.918792099924758,24.921187300002202,left,-20.0,0,0,0.2874986999668181,200650,001,2024-09-06_14h04.04.129,Adaptive staircase,2024.2.1post4,60.723422400860684,2024-09-06 14h04.12.421584 +0530,
29,0.5,20.0,24.936347299953923,,24.921556799905375,24.936347299953923,25.43693539989181,25.43693539989181,25.43693539989181,,25.519896499812603,right,20.0,1,1,0.0788759000133723,200650,001,2024-09-06_14h04.04.129,Adaptive staircase,2024.2.1post4,60.723422400860684,2024-09-06 14h04.12.421584 +0530,
30,0.5,20.0,25.534963599871844,,25.5201522000134,25.534963599871844,26.03440579981543,26.03440579981543,26.03440579981543,26.334583399817348,26.68573629995808,left,-20.0,0,0,0.6435370000544935,200650,001,2024-09-06_14h04.04.129,Adaptive staircase,2024.2.1post4,60.723422400860684,2024-09-06 14h04.12.421584 +0530,
31,0.5,20.0,26.701242599869147,,26.685894299997017,26.701242599869147,27.18597859982401,27.18597859982401,27.202823399798945,,27.305284000001848,left,-20.0,0,0,0.11086530005559325,200650,001,2024-09-06_14h04.04.129,Adaptive staircase,2024.2.1post4,60.723422400860684,2024-09-06 14h04.12.421584 +0530,
32,0.5,20.0,27.319701799890026,,27.305658099940047,27.319701799890026,27.818379199830815,27.818379199830815,27.83457089983858,28.117716299835593,28.135784699814394,left,-20.0,0,0,0.3029052000492811,200650,001,2024-09-06_14h04.04.129,Adaptive staircase,2024.2.1post4,60.723422400860684,2024-09-06 14h04.12.421584 +0530,
33,0.5,20.0,28.15088149998337,,28.13593290001154,28.15088149998337,28.651322699850425,28.651322699850425,28.651322699850425,,28.902773099951446,left,-20.0,0,0,0.23994529992341995,200650,001,2024-09-06_14h04.04.129,Adaptive staircase,2024.2.1post4,60.723422400860684,2024-09-06 14h04.12.421584 +0530,
